PM0:vgs X,PM0:vgs Y,PM0:vds X,PM0:vds Y,PM0:vth X,PM0:vth Y,PM0:vdsat X,PM0:vdsat Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:gds X,PM0:gds Y,PM0:gm X,PM0:gm Y,PM0:cgs X,PM0:cgs Y,PM0:id X,PM0:id Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y,PM0:cdb X,PM0:cdb Y
0.1600000000000001,-0.1600000000000001,0.1600000000000001,-0.2,0.1600000000000001,-0.2587078206719424,0.1600000000000001,-0.04045284307173148,0.1600000000000001,27.6081935466005,0.1600000000000001,280.5430461702221,0.1600000000000001,9.332887338790777e-09,0.1600000000000001,2.618276643587862e-06,0.1600000000000001,-4.365532966797131e-15,0.1600000000000001,-9.483694179340079e-08,0.1600000000000001,-9.109229252187163e-15,0.1600000000000001,-3.101443830962521e-15,0.1600000000000001,-7.998400531729557e-15
0.1680000000000001,-0.1680000000000001,0.1680000000000001,-0.2,0.1680000000000001,-0.2587078206719424,0.1680000000000001,-0.04103580395399862,0.1680000000000001,27.27837834712163,0.1680000000000001,276.3560014273489,0.1680000000000001,1.16593944274877e-08,0.1680000000000001,3.222143623044813e-06,0.1680000000000001,-4.739647544360583e-15,0.1680000000000001,-1.181207908639166e-07,0.1680000000000001,-9.187809732983891e-15,0.1680000000000001,-3.101865787262139e-15,0.1680000000000001,-7.999309889470365e-15
0.1760000000000001,-0.1760000000000002,0.1760000000000001,-0.2,0.1760000000000001,-0.2587078206719424,0.1760000000000001,-0.04173247281199564,0.1760000000000001,26.9448640526986,0.1760000000000001,271.9719441571122,0.1760000000000001,1.453699738210193e-08,0.1760000000000001,3.953655440217112e-06,0.1760000000000001,-5.217849043681225e-15,0.1760000000000001,-1.46731318936221e-07,0.1760000000000001,-9.287434838973664e-15,0.1760000000000001,-3.102409321644548e-15,0.1760000000000001,-8.000467638297405e-15
0.1840000000000001,-0.1840000000000002,0.1840000000000001,-0.2,0.1840000000000001,-0.2587078206719424,0.1840000000000001,-0.04255904048370359,0.1840000000000001,26.60712029878679,0.1840000000000001,267.363797985707,0.1840000000000001,1.809042552293103e-08,0.1840000000000001,4.83672487498841e-06,0.1840000000000001,-5.82631901552093e-15,0.1840000000000001,-1.817831024724438e-07,0.1840000000000001,-9.413084441559879e-15,0.1840000000000001,-3.103108335125315e-15,0.1840000000000001,-8.001935741585988e-15
0.1920000000000001,-0.1920000000000002,0.1920000000000001,-0.2,0.1920000000000001,-0.2587078206719424,0.1920000000000001,-0.0435323890179076,0.1920000000000001,26.26345414608485,0.1920000000000001,262.4920601545219,0.1920000000000001,2.247174510988773e-08,0.1920000000000001,5.898654669161732e-06,0.1920000000000001,-6.59603444053052e-15,0.1920000000000001,-2.245955401419862e-07,0.1920000000000001,-9.570508922301616e-15,0.1920000000000001,-3.104005455706765e-15,0.1920000000000001,-8.003787940570703e-15
0.2000000000000001,-0.2000000000000002,0.2000000000000001,-0.2,0.2000000000000001,-0.2587078206719424,0.2000000000000001,-0.04466972293434396,0.2000000000000001,25.91097657927081,0.2000000000000001,257.3052533933035,0.2000000000000001,2.786605826421971e-08,0.2000000000000001,7.170083182747609e-06,0.2000000000000001,-7.562458669658897e-15,0.2000000000000001,-2.767199129517141e-07,0.2000000000000001,-9.766093514756243e-15,0.2000000000000001,-3.105153828584386e-15,0.2000000000000001,-8.006109727975381e-15
0.2080000000000001,-0.2080000000000002,0.2080000000000001,-0.2,0.2080000000000001,-0.2587078206719424,0.2080000000000001,-0.04598813279952243,0.2080000000000001,25.54572893834684,0.2080000000000001,251.7422480928481,0.2080000000000001,3.44981924606823e-08,0.2080000000000001,8.684652525191907e-06,0.2080000000000001,-8.764318265014867e-15,0.2080000000000001,-3.399649525328946e-07,0.2080000000000001,-1.000653742159295e-14,0.2080000000000001,-3.106618994018337e-15,0.2080000000000001,-8.008996775483473e-15
0.2160000000000001,-0.2160000000000002,0.2160000000000001,-0.2,0.2160000000000001,-0.2587078206719424,0.2160000000000001,-0.04750410982393001,0.2160000000000001,25.16297794560926,0.2160000000000001,245.7365148076199,0.2160000000000001,4.264049625160958e-08,0.2160000000000001,1.047832693853792e-05,0.2160000000000001,-1.024101704423805e-14,0.2160000000000001,-4.164183969769928e-07,0.2160000000000001,-1.029827988281348e-14,0.2160000000000001,-3.108480676929184e-15,0.2160000000000001,-8.012551059378424e-15
0.2240000000000001,-0.2240000000000002,0.2240000000000001,-0.2,0.2240000000000001,-0.2587078206719424,0.2240000000000001,-0.04923303681948622,0.2240000000000001,24.75765624419374,0.2240000000000001,239.2220024353271,0.2240000000000001,5.262189779726545e-08,0.2240000000000001,1.258831576300897e-05,0.2240000000000001,-1.202829657409152e-14,0.2240000000000001,-5.084615296203339e-07,0.2240000000000001,-1.064663045425097e-14,0.2240000000000001,-3.110834214591403e-15,0.2240000000000001,-8.01687402505896e-15
0.2320000000000002,-0.2320000000000002,0.2320000000000002,-0.2,0.2320000000000002,-0.2587078206719424,0.2320000000000002,-0.05118868552726179,0.2320000000000002,24.32489415902878,0.2320000000000002,232.1399824290926,0.2320000000000002,6.483846378090317e-08,0.2320000000000002,1.505159984282822e-05,0.2320000000000002,-1.41520679165712e-14,0.2320000000000002,-6.18773497847139e-07,0.2320000000000002,-1.105463181605426e-14,0.2320000000000002,-3.11379125768859e-15,0.2320000000000002,-8.022056620478681e-15
0.2400000000000002,-0.2400000000000002,0.2400000000000002,-0.2,0.2400000000000002,-0.2587078206719424,0.2400000000000002,-0.0533827522207973,0.2400000000000002,23.8605666113241,0.2400000000000002,224.4459553355907,0.2400000000000002,7.976583130393929e-08,0.2400000000000002,1.790311821015022e-05,0.2400000000000002,-1.662100761335282e-14,0.2400000000000002,-7.503224253842867e-07,0.2400000000000002,-1.152180752614421e-14,0.2400000000000002,-3.117479342612177e-15,0.2400000000000002,-8.028167039067912e-15
0.2480000000000002,-0.2480000000000002,0.2480000000000002,-0.2,0.2480000000000002,-0.2587078206719424,0.2480000000000002,-0.05582446216661816,0.2480000000000002,23.36177352985446,0.2480000000000002,216.1156590391532,0.2480000000000002,9.797408534416402e-08,0.2480000000000002,2.117373402291225e-05,0.2480000000000002,-1.941944830231887e-14,0.2480000000000002,-9.063410359894578e-07,0.2480000000000002,-1.204309716729588e-14,0.2480000000000002,-3.122040013890351e-15,0.2480000000000002,-8.035238414162756e-15
0.2560000000000002,-0.2560000000000002,0.2560000000000002,-0.2,0.2560000000000002,-0.2587078206719424,0.2560000000000002,-0.0585202690047454,0.2560000000000002,22.82718459223199,0.2560000000000002,207.1493681023631,0.2560000000000002,1.201459255374587e-07,0.2560000000000002,2.488815255515814e-05,0.2560000000000002,-2.250289972602866e-14,0.2560000000000002,-1.090285683513459e-06,0.2560000000000002,-1.260838079697952e-14,0.2560000000000002,-3.127625426772246e-15,0.2560000000000002,-8.043259930026703e-15
0.2640000000000002,-0.2640000000000002,0.2640000000000002,-0.2,0.2640000000000002,-0.2587078206719424,0.2640000000000002,-0.06147366790058244,0.2640000000000002,22.25720591158206,0.2640000000000002,197.5739855560184,0.2640000000000002,1.470993095327462e-07,0.2640000000000002,2.906299685692307e-05,0.2640000000000002,-2.579856022785862e-14,0.2640000000000002,-1.305779214742049e-06,0.2640000000000002,-1.320294140395715e-14,0.2640000000000002,-3.13439376681241e-15,0.2640000000000002,-8.052174958088177e-15
0.2720000000000002,-0.2720000000000002,0.2720000000000002,-0.2,0.2720000000000002,-0.2587078206719424,0.2720000000000002,-0.06468513230338938,0.2720000000000002,21.65395950346407,0.2720000000000002,187.4428114702399,0.2720000000000002,1.798161734857902e-07,0.2720000000000002,3.370524910599694e-05,0.2720000000000002,-2.92119577902114e-14,0.2720000000000002,-1.556539768223076e-06,0.2720000000000002,-1.380895758336131e-14,0.2720000000000002,-3.142504263414951e-15,0.2720000000000002,-8.061888238972534e-15
0.2800000000000002,-0.2800000000000002,0.2800000000000002,-0.2,0.2800000000000002,-0.2587078206719424,0.2800000000000002,-0.06815217444365733,0.2800000000000002,21.02109721685372,0.2800000000000002,176.8332258055208,0.2800000000000002,2.194793101668839e-07,0.2800000000000002,3.881123441438053e-05,0.2800000000000002,-3.263867673694842e-14,0.2800000000000002,-1.846299173379104e-06,0.2800000000000002,-1.440773987786166e-14,0.2800000000000002,-3.152112844352952e-15,0.2800000000000002,-8.072281149613067e-15
0.2880000000000002,-0.2880000000000003,0.2880000000000002,-0.2,0.2880000000000002,-0.2587078206719424,0.2880000000000002,-0.07186952046745185,0.2880000000000002,20.36349258253632,0.2880000000000002,165.8427704696328,0.2880000000000002,2.675200308476049e-07,0.2880000000000002,4.436626307188841e-05,0.2880000000000002,-3.597808997581408e-14,0.2880000000000002,-2.178715801951172e-06,0.2880000000000002,-1.498212211104113e-14,0.2880000000000002,-3.16336940925656e-15,0.2880000000000002,-8.083231162050474e-15
0.2960000000000002,-0.2960000000000003,0.2960000000000002,-0.2,0.2960000000000002,-0.2587078206719424,0.2960000000000002,-0.0758293833507226,0.2960000000000002,19.68686379748318,0.2960000000000002,154.5842251850123,0.2960000000000002,3.256798519656568e-07,0.2960000000000002,5.034496757448056e-05,0.2960000000000002,-3.914532868781702e-14,0.2960000000000002,-2.557287341089638e-06,0.2960000000000002,-1.551837377990193e-14,0.2960000000000002,-3.176417286891283e-15,0.2960000000000002,-8.094630339040473e-15
0.3040000000000002,-0.3040000000000003,0.3040000000000002,-0.2,0.3040000000000002,-0.2587078206719424,0.3040000000000002,-0.08002181118523938,0.3040000000000002,18.99737962974751,0.3040000000000002,143.1802547021578,0.3040000000000002,3.960901375417303e-07,0.3040000000000002,5.671228677823765e-05,0.3040000000000002,-4.207872183907632e-14,0.3040000000000002,-2.985268909928615e-06,0.3040000000000002,-1.600722835320236e-14,0.3040000000000002,-3.191394865956696e-15,0.3040000000000002,-8.106398692292051e-15
0.3120000000000002,-0.3120000000000003,0.3120000000000002,-0.2,0.3120000000000002,-0.2587078206719424,0.3120000000000002,-0.08443508544247215,0.3120000000000002,18.3012906440875,0.3120000000000002,131.7581001962942,0.3120000000000002,4.813743952891828e-07,0.3120000000000002,6.342497580644267e-05,0.3120000000000002,-4.474188742132128e-14,0.3120000000000002,-3.465601254055343e-06,0.3120000000000002,-1.644397312590808e-14,0.3120000000000002,-3.20843890403854e-15,0.3120000000000002,-8.118490627915373e-15
0.3200000000000002,-0.3200000000000003,0.3200000000000002,-0.2,0.3200000000000002,-0.2587078206719424,0.3200000000000002,-0.08905614339603132,0.3200000000000002,17.60461486097068,0.3200000000000002,120.4446435753086,0.3200000000000002,5.847787520888637e-07,0.3200000000000002,7.043346836575693e-05,0.3200000000000002,-4.712142219180661e-14,0.3200000000000002,-4.000852556134315e-06,0.3200000000000002,-1.682782867064409e-14,0.3200000000000002,-3.22768878898759e-15,0.3200000000000002,-8.13089509685137e-15
0.3280000000000002,-0.3280000000000003,0.3280000000000002,-0.2,0.3280000000000002,-0.2587078206719424,0.3280000000000002,-0.09387100069339992,0.3280000000000002,16.91289331524855,0.3280000000000002,109.3620319594027,0.3280000000000002,7.103369656870948e-07,0.3280000000000002,7.768389394341721e-05,0.3280000000000002,-4.922201230045732e-14,0.3280000000000002,-4.593175898169674e-06,0.3280000000000002,-1.716096066079845e-14,0.3280000000000002,-3.249291060285403e-15,0.3280000000000002,-8.143631468436803e-15
0.3360000000000002,-0.3360000000000003,0.3360000000000002,-0.2,0.3360000000000002,-0.2587078206719424,0.3360000000000002,-0.09886515357394646,0.3360000000000002,16.23101935670457,0.3360000000000002,98.62393858955552,0.3360000000000002,8.630770309075748e-07,0.3360000000000002,8.512005609428457e-05,0.3360000000000002,-5.106075844320649e-14,0.3360000000000002,-5.244282828089986e-06,0.3360000000000002,-1.744743140100397e-14,0.3360000000000002,-3.273403693385375e-15,0.3360000000000002,-8.156743399477589e-15
0.3440000000000003,-0.3440000000000003,0.3440000000000003,-0.2,0.3440000000000003,-0.2587078206719424,0.3440000000000003,-0.1040239447856702,0.3440000000000003,15.56313706855075,0.3440000000000003,88.33246778580597,0.3440000000000003,1.049276752596223e-06,0.3440000000000003,9.268520494710098e-05,0.3440000000000003,-5.26619702152698e-14,0.3440000000000003,-5.955432027573195e-06,0.3440000000000003,-1.769228913567928e-14,0.3440000000000003,-3.300199885232488e-15,0.3440000000000003,-8.170292483890546e-15
0.3520000000000003,-0.3520000000000003,0.3520000000000003,-0.2,0.3520000000000003,-0.2587078206719424,0.3520000000000003,-0.1093328822182531,0.3520000000000003,14.91259902727938,0.3520000000000003,78.57568386460594,0.3520000000000003,1.276775137594867e-06,0.3520000000000003,0.000100323479577843,0.3520000000000003,-5.405305188122682e-14,0.3520000000000003,-6.727430905555864e-06,0.3520000000000003,-1.79008804624293e-14,0.3520000000000003,-3.329871271902754e-15,0.3520000000000003,-8.1843527430079e-15
0.3600000000000003,-0.3600000000000003,0.3600000000000003,-0.2,0.3600000000000003,-0.2587078206719424,0.3600000000000003,-0.1147779040920962,0.3600000000000003,14.2819713425486,0.3600000000000003,69.42574659634904,0.3600000000000003,1.555344395154535e-06,0.3600000000000003,0.0001079809458480505,0.3600000000000003,-5.52616159954781e-14,0.3600000000000003,-7.560647144471969e-06,0.3600000000000003,-1.807839096330091e-14,0.3600000000000003,-3.362630629812112e-15,0.3600000000000003,-8.199006386162038e-15
0.3680000000000003,-0.3680000000000003,0.3680000000000003,-0.2,0.3680000000000003,-0.2587078206719424,0.3680000000000003,-0.1203455888134474,0.3680000000000003,13.67307379154294,0.3680000000000003,60.93765383413051,0.3680000000000003,1.89712269088966e-06,0.3680000000000003,0.0001156062058183083,0.3680000000000003,-5.631368334554438e-14,0.3680000000000003,-8.455026834581635e-06,0.3680000000000003,-1.822957714818958e-14,0.3680000000000003,-3.398714166290748e-15,0.3680000000000003,-8.214340857264923e-15
0.3760000000000003,-0.3760000000000003,0.3760000000000003,-0.2,0.3760000000000003,-0.2587078206719424,0.3760000000000003,-0.1260233110724081,0.3760000000000003,13.08704416260892,0.3760000000000003,53.14861004451454,0.3760000000000003,2.317099193128172e-06,0.3760000000000003,0.0001231506014500285,0.3760000000000003,-5.723271897675075e-14,0.3760000000000003,-9.410115830606565e-06,0.3760000000000003,-1.835863950073989e-14,0.3760000000000003,-3.438383513863842e-15,0.3760000000000003,-8.230446973521358e-15
0.3840000000000003,-0.3840000000000003,0.3840000000000003,-0.2,0.3840000000000003,-0.2587078206719424,0.3840000000000003,-0.1317993483210781,0.3840000000000003,12.52441800635599,0.3840000000000003,46.07804543267254,0.3840000000000003,2.833628790004192e-06,0.3840000000000003,0.0001305680761251421,0.3840000000000003,-5.80392486613623e-14,0.3840000000000003,-1.042508131389808e-05,0.3840000000000003,-1.846918942066565e-14,0.3840000000000003,-3.481927525758996e-15,0.3840000000000003,-8.24741789420254e-15
0.3920000000000003,-0.3920000000000003,0.3920000000000003,-0.2,0.3920000000000003,-0.2587078206719424,0.3920000000000003,-0.1376629434405401,0.3920000000000003,11.9852173478774,0.3920000000000003,39.72829751941553,0.3920000000000003,3.468932755954894e-06,0.3920000000000003,0.0001378147926034221,0.3920000000000003,-5.875084254902042e-14,0.3920000000000003,-1.149873119557417e-05,0.3920000000000003,-1.856427256980181e-14,0.3920000000000003,-3.529663942720473e-15,0.3920000000000003,-8.265348667166373e-15
0.4000000000000003,-0.4000000000000004,0.4000000000000003,-0.2,0.4000000000000003,-0.2587078206719424,0.4000000000000003,-0.1436043302875518,0.4000000000000003,11.46904414289807,0.4000000000000003,34.08593528287195,0.4000000000000003,4.249513320397761e-06,0.4000000000000003,0.0001448486360227804,0.4000000000000003,-5.938230789943278e-14,0.4000000000000003,-1.262952990836745e-05,0.4000000000000003,-1.864642189208977e-14,0.4000000000000003,-3.581940971707103e-15,0.4000000000000003,-8.284336143319051e-15
0.4080000000000003,-0.4080000000000004,0.4080000000000003,-0.2,0.4080000000000003,-0.2587078206719424,0.4080000000000003,-0.1496147290511117,0.4080000000000003,10.9751760373982,0.4080000000000003,29.12366114762391,0.4080000000000003,5.206376834163713e-06,0.4080000000000003,0.0001516287547250229,0.4080000000000003,-5.99459833254223e-14,0.4080000000000003,-1.381561026526288e-05,0.4080000000000003,-1.871772280044166e-14,0.4080000000000003,-3.63913878943036e-15,0.4080000000000003,-8.304479098365303e-15
0.4160000000000003,-0.4160000000000004,0.4160000000000003,-0.2,0.4160000000000003,-0.2587078206719424,0.4160000000000003,-0.1556863181076723,0.4160000000000003,10.50266303048535,0.4160000000000003,24.80267785583827,0.4160000000000003,6.374928826434754e-06,0.4160000000000003,0.0001581153060359583,0.4160000000000003,-6.045206662201524e-14,0.4160000000000003,-1.505478235161091e-05,0.4160000000000003,-1.877987995561557e-14,0.4160000000000003,-3.701670959121804e-15,0.4160000000000003,-8.325878444736152e-15
0.4240000000000003,-0.4240000000000004,0.4240000000000003,-0.2,0.4240000000000003,-0.2587078206719424,0.4240000000000003,-0.1618121884973723,0.4240000000000003,10.05042371503957,0.4240000000000003,21.07536613303258,0.4240000000000003,7.794387486443899e-06,0.4240000000000003,0.0001642695700595327,0.4240000000000003,-6.090893656823961e-14,0.4240000000000003,-1.634454175439524e-05,0.4240000000000003,-1.883427984020667e-14,0.4240000000000003,-3.769985727199979e-15,0.4240000000000003,-8.348637450449821e-15
0.4320000000000003,-0.4320000000000004,0.4320000000000003,-0.2,0.4320000000000003,-0.2587078206719424,0.4320000000000003,-0.1679862863866569,0.4320000000000003,9.617338789847675,0.4320000000000003,17.88809360599837,0.4320000000000003,9.506578152218159e-06,0.4320000000000003,0.0001700545598596175,0.4320000000000003,-6.132344795184021e-14,0.4320000000000003,-1.76820806229073e-05,0.4320000000000003,-1.888204640593521e-14,0.4320000000000003,-3.844567146929991e-15,0.4320000000000003,-8.372861905871218e-15
0.4400000000000003,-0.4400000000000004,0.4400000000000003,-0.2,0.4400000000000003,-0.2587078206719424,0.4400000000000003,-0.1742033480432555,0.4400000000000003,9.202337699151606,0.4400000000000003,15.18397028295273,0.4400000000000003,1.155403868444526e-05,0.4400000000000003,0.0001754361800327032,0.4400000000000003,-6.170119090581951e-14,0.4400000000000003,-1.906430580668083e-05,0.4400000000000003,-1.892408892757316e-14,0.4400000000000003,-3.925935958007241e-15,0.4400000000000003,-8.398660195538603e-15
