PM0:id X,PM0:id Y,PM0:gm X,PM0:gm Y,PM0:gds X,PM0:gds Y,PM0:vth X,PM0:vth Y,PM0:vdsat X,PM0:vdsat Y,PM0:gmoverid X,PM0:gmoverid Y,PM0:self_gain X,PM0:self_gain Y,PM0:cgs X,PM0:cgs Y,PM0:cdb X,PM0:cdb Y,PM0:csb X,PM0:csb Y,PM0:cgd X,PM0:cgd Y
0.4020000000000002,-2.634061105704861e-05,0.4020000000000002,0.0003820363377040584,0.4020000000000002,4.725677221334731e-05,0.4020000000000002,-0.2999821681477879,0.4020000000000002,-0.1228103320968195,0.4020000000000002,14.50370064980128,0.4020000000000002,8.084266440782327,0.4020000000000002,-4.257502036773123e-15,0.4020000000000002,-4.027814697559717e-15,0.4020000000000002,-4.777952210173802e-15,0.4020000000000002,-1.40830606428262e-15
0.4080000000000003,-2.86947378232238e-05,0.4080000000000003,0.0004026767238494262,0.4080000000000003,5.134675387617575e-05,0.4080000000000003,-0.2999821681477879,0.4080000000000003,-0.1272396479442141,0.4080000000000003,14.0331208575719,0.4080000000000003,7.842301478697044,0.4080000000000003,-4.303782306522538e-15,0.4080000000000003,-4.028084305572172e-15,0.4080000000000003,-4.782716971751016e-15,0.4080000000000003,-1.406420966864636e-15
0.4140000000000003,-3.117172591395042e-05,0.4140000000000003,0.0004229759032943905,0.4140000000000003,5.572101701654248e-05,0.4140000000000003,-0.2999821681477879,0.4140000000000003,-0.1317445787821337,0.4140000000000003,13.56921668252255,0.4140000000000003,7.590958061099589,0.4140000000000003,-4.345898920693248e-15,0.4140000000000003,-4.028357935801363e-15,0.4140000000000003,-4.787001611463049e-15,0.4140000000000003,-1.40480488336339e-15
0.4200000000000003,-3.376919138322976e-05,0.4200000000000003,0.0004428229901631324,0.4200000000000003,6.040108723888623e-05,0.4200000000000003,-0.2999821681477879,0.4200000000000003,-0.1363178283007257,0.4200000000000003,13.11322457022893,0.4200000000000003,7.33137449019366,0.4200000000000003,-4.384242587398053e-15,0.4200000000000003,-4.028636218958596e-15,0.4200000000000003,-4.790855714930633e-15,0.4200000000000003,-1.403437268316783e-15
0.4260000000000003,-3.64841083141334e-05,0.4260000000000003,0.0004621150838512797,0.4260000000000003,6.541014145704796e-05,0.4260000000000003,-0.2999821681477879,0.4260000000000003,-0.140952330729765,0.4260000000000003,12.66620194942398,0.4260000000000003,7.06488433685365,0.4260000000000003,-4.419182327268044e-15,0.4260000000000003,-4.028919788774487e-15,0.4260000000000003,-4.794325245982896e-15,0.4260000000000003,-1.402298854901206e-15
0.4320000000000003,-3.931286040623951e-05,0.4320000000000003,0.0004807584595443995,0.4320000000000003,7.077267418429196e-05,0.4320000000000003,-0.2999821681477879,0.4320000000000003,-0.1456412999278831,0.4320000000000003,12.22903789184167,0.4320000000000003,6.792995532322333,0.4320000000000003,-4.451061411454371e-15,0.4320000000000003,-4.029209276072479e-15,0.4320000000000003,-4.797452265682538e-15,0.4320000000000003,-1.401371890651876e-15
0.4380000000000003,-4.22512990001928e-05,0.4380000000000003,0.0004986695249541676,0.4380000000000003,7.651404806020273e-05,0.4380000000000003,-0.2999821681477879,0.4380000000000003,-0.1503782685452832,0.4380000000000003,11.80246611949306,0.4380000000000003,6.517359067995001,0.4380000000000003,-4.48019531799863e-15,0.4380000000000003,-4.029505305009433e-15,0.4380000000000003,-4.800274866883765e-15,0.4380000000000003,-1.400640259428514e-15
0.4440000000000003,-4.529480615977896e-05,0.4440000000000003,0.0005157755508431827,0.4440000000000003,8.265993792268674e-05,0.4440000000000003,-0.2999821681477879,0.4440000000000003,-0.1551571177605544,0.4440000000000003,11.38707932701908,0.4440000000000003,6.239728262627011,0.4440000000000003,-4.506871180790931e-15,0.4440000000000003,-4.029808490998934e-15,0.4440000000000003,-4.802827260771304e-15,0.4440000000000003,-1.400089519034692e-15
0.4500000000000003,-4.843836147951394e-05,0.4500000000000003,0.0005320151832221455,0.4500000000000003,8.923568638673584e-05,0.4500000000000003,-0.2999821681477879,0.4500000000000003,-0.1599720982780597,0.4500000000000003,10.98334392354121,0.4500000000000003,5.961910584925195,0.4500000000000003,-4.531348296889503e-15,0.4500000000000003,-4.030119439900145e-15,0.4500000000000003,-4.805139964625816e-15,0.4500000000000003,-1.399706878834149e-15
0.4560000000000003,-5.167661132898499e-05,0.4560000000000003,0.0005473387435740621,0.4560000000000003,9.626559746889202e-05,0.4560000000000003,-0.2999821681477879,0.4560000000000003,-0.1648178434010953,0.4560000000000003,10.59161445571074,0.4560000000000003,5.685714917532541,0.4560000000000003,-4.553859346487409e-15,0.4560000000000003,-4.030438748125891e-15,0.4560000000000003,-4.807240051708629e-15,0.4560000000000003,-1.399481136787702e-15
0.4620000000000003,-5.50039392768837e-05,0.4620000000000003,0.0005617083214039437,0.4620000000000003,0.0001037722022897082,0.4620000000000003,-0.2999821681477879,0.4620000000000003,-0.169689375073545,0.4620000000000003,10.21214714416219,0.4620000000000003,5.412897760768176,0.4620000000000003,-4.574612058968784e-15,0.4620000000000003,-4.030767003391033e-15,0.4620000000000003,-4.809151434131642e-15,0.4620000000000003,-1.399402590919658e-15
0.4680000000000003,-5.841453645866617e-05,0.4680000000000003,0.0005750976621279092,0.4680000000000003,0.0001117755362116961,0.4680000000000003,-0.2999821681477879,0.4680000000000003,-0.174582103816195,0.4680000000000003,9.845112141478602,0.4680000000000003,5.145112084622069,0.4680000000000003,-4.593791125651666e-15,0.4680000000000003,-4.031104785881874e-15,0.4680000000000003,-4.810895157744361e-15,0.4680000000000003,-1.399462936466627e-15
0.4740000000000003,-6.190247067000245e-05,0.4740000000000003,0.0005874918538341668,0.4740000000000003,0.0001202924689603277,0.4740000000000003,-0.2999821681477879,0.4740000000000003,-0.1794918234807999,0.4740000000000003,9.490604292132167,0.4740000000000003,4.88386229754683,0.4740000000000003,-4.611560214593177e-15,0.4740000000000003,-4.031452669678112e-15,0.4740000000000003,-4.812489694524058e-15,0.4740000000000003,-1.399655156889846e-15
0.4800000000000003,-6.546175299642613e-05,0.4800000000000003,0.0005988868193254463,0.4800000000000003,0.0001293361276923827,0.4800000000000003,-0.2999821681477879,0.4800000000000003,-0.1844147017133649,0.4800000000000003,9.148652333802934,0.4800000000000003,4.630468145372794,0.4800000000000003,-4.62806398613236e-15,0.4800000000000003,-4.031811224300422e-15,0.4800000000000003,-4.813951222904492e-15,0.4800000000000003,-1.399973414497738e-15
0.4860000000000003,-6.908640084225802e-05,0.4860000000000003,0.0006092886250518857,0.4860000000000003,0.0001389154474845152,0.4860000000000003,-0.2999821681477879,0.4860000000000003,-0.1893472669650583,0.4860000000000003,8.819226615136341,0.4860000000000003,4.38603939363765,0.4860000000000003,-4.643430041162943e-15,0.4860000000000003,-4.032181016289971e-15,0.4860000000000003,-4.815293890171031e-15,0.4860000000000003,-1.400412944547185e-15
0.4920000000000003,-7.277049631133797e-05,0.4920000000000003,0.0006187126254484369,0.4920000000000003,0.0001490348747675387,0.4920000000000003,-0.2999821681477879,0.4920000000000003,-0.1942863928213607,0.4920000000000003,8.502245508969652,0.4920000000000003,4.151462041441584,0.4920000000000003,-4.657770759141519e-15,0.4920000000000003,-4.032562610751998e-15,0.4920000000000003,-4.816530053730758e-15,0.4920000000000003,-1.400969955277538e-15
0.4980000000000003,-7.650823902561898e-05,0.4980000000000003,0.0006271824687470134,0.4980000000000003,0.0001596942378268679,0.4980000000000003,-0.2999821681477879,0.4980000000000003,-0.1992292803431867,0.4980000000000003,8.197580766917458,0.4980000000000003,3.927395736263019,0.4980000000000003,-4.671185001167672e-15,0.4980000000000003,-4.032956572815381e-15,0.4980000000000003,-4.817670499956539e-15,0.4980000000000003,-1.401641535291033e-15
0.5040000000000003,-8.02939926454726e-05,0.5040000000000003,0.0006347289972876123,0.5040000000000003,0.000170888786006522,0.5040000000000003,-0.2999821681477879,0.5040000000000003,-0.2041734390325133,0.5040000000000003,7.905062089642165,0.5040000000000003,3.714281153962834,0.5040000000000003,-4.683759666567993e-15,0.5040000000000003,-4.033363468974811e-15,0.5040000000000003,-4.81872464059226e-15,0.5040000000000003,-1.402425568946686e-15
0.5100000000000003,-8.412232457034358e-05,0.5100000000000003,0.0006413890805285547,0.5100000000000003,0.0001826093872035182,0.5100000000000003,-0.2999821681477879,0.5100000000000003,-0.2091166669532405,0.5100000000000003,7.624481180288083,0.5100000000000003,3.512355472797938,0.5100000000000003,-4.695571100499724e-15,0.5100000000000003,-4.033783868292974e-15,0.5100000000000003,-4.819700687546173e-15,0.5100000000000003,-1.403320659913623e-15
0.5160000000000003,-8.798803853676708e-05,0.5160000000000003,0.0006472044214968594,0.5160000000000003,0.0001948428629904815,0.5160000000000003,-0.2999821681477879,0.5160000000000003,-0.2140570304585359,0.5160000000000003,7.355595513434787,0.5160000000000003,3.321673740384715,0.5160000000000003,-4.706686356161847e-15,0.5160000000000003,-4.034218343447841e-15,0.5160000000000003,-4.820605807412274e-15,0.5160000000000003,-1.404326062678431e-15
0.5220000000000004,-9.188620007543419e-05,0.5220000000000004,0.0006522203769368085,0.5220000000000004,0.0002075724332577111,0.5220000000000004,-0.2999821681477879,0.5220000000000004,-0.218992843900875,0.5220000000000004,7.098131998074514,0.5220000000000004,3.142133888882277,0.5220000000000004,-4.717164319055346e-15,0.5220000000000004,-4.034667471615447e-15,0.5220000000000004,-4.821446257339824e-15,0.5220000000000004,-1.405441621574928e-15
0.5280000000000004,-9.581215502190663e-05,0.5280000000000004,0.000656484828019864,0.5280000000000004,0.0002207782381245288,0.5280000000000004,-0.2999821681477879,0.5280000000000004,-0.2239226496317009,0.5280000000000004,6.851790650882117,0.5280000000000004,2.97350333799465,0.5280000000000004,-4.727056702987111e-15,0.5280000000000004,-4.035131835182054e-15,0.5280000000000004,-4.822227503989734e-15,0.5280000000000004,-1.406667716769207e-15
0.5340000000000004,-9.976154148064949e-05,0.5340000000000004,0.0006600471327059545,0.5340000000000004,0.0002344379040226677,0.5340000000000004,-0.2999821681477879,0.5340000000000004,-0.2288451985350342,0.5340000000000004,6.616248334876449,0.5340000000000004,2.815445460739722,0.5340000000000004,-4.736408928633254e-15,0.5340000000000004,-4.035612022281802e-15,0.5340000000000004,-4.822954327326389e-15,0.5340000000000004,-1.408005216561501e-15
0.5400000000000004,-0.0001037302958073215,0.5400000000000004,0.0006629571834992666,0.5400000000000004,0.0002485271228626113,0.5400000000000004,-0.2999821681477879,0.5400000000000004,-0.2337594312837611,0.5400000000000004,6.391162565763848,0.5400000000000004,2.667544595789479,0.5400000000000004,-4.745260895820459e-15,0.5400000000000004,-4.036108627157165e-15,0.5400000000000004,-4.823630910933142e-15,0.5400000000000004,-1.409455435339439e-15
0.5460000000000004,-0.0001077146532929342,0.5460000000000004,0.0006652645863192468,0.5460000000000004,0.0002630202173380252,0.5460000000000004,-0.2999821681477879,0.5460000000000004,-0.2386644604588458,0.5460000000000004,6.17617534830779,0.5460000000000004,2.52932870732241,0.5460000000000004,-4.753647660508107e-15,0.5460000000000004,-4.03662225034009e-15,0.5460000000000004,-4.824260920436836e-15,0.5460000000000004,-1.411020096519982e-15
0.5520000000000004,-0.0001117111443040882,0.5520000000000004,0.0006670179683436269,0.5520000000000004,0.000277890670871407,0.5520000000000004,-0.2999821681477879,0.5520000000000004,-0.2435595536299811,0.5520000000000004,5.970916979670644,0.5520000000000004,2.400289172184148,0.5520000000000004,-4.76160002694861e-15,0.5520000000000004,-4.037153498651772e-15,0.5520000000000004,-4.824847571500622e-15,0.5520000000000004,-1.412701299839088e-15
0.5580000000000004,-0.000115716586659058,0.5580000000000004,0.0006682644156339051,0.5580000000000004,0.000293111606656748,0.5580000000000004,-0.2999821681477879,0.5580000000000004,-0.2484441174610594,0.5580000000000004,5.77500974517107,0.5580000000000004,2.279897487705032,0.5580000000000004,-4.769145064803605e-15,0.5580000000000004,-4.03770298501882e-15,0.5580000000000004,-4.825393688708465e-15,0.5580000000000004,-1.41450149238129e-15
0.5640000000000004,-0.0001197280750063008,0.5640000000000004,0.0006690490355558403,0.5640000000000004,0.0003086562060491987,0.5640000000000004,-0.2999821681477879,0.5640000000000004,-0.2533176828744381,0.5640000000000004,5.588071432040612,0.5640000000000004,2.167618931495569,0.5640000000000004,-4.776306560194047e-15,0.5640000000000004,-4.038271328103185e-15,0.5640000000000004,-4.825901756527838e-15,0.5640000000000004,-1.416423442780579e-15
0.5700000000000004,-0.0001237429679282804,0.5700000000000004,0.0006694146346589449,0.5700000000000004,0.0003244980617130921,0.5700000000000004,-0.2999821681477879,0.5700000000000004,-0.2581798912841672,0.5700000000000004,5.409718595459984,0.5700000000000004,2.062923368863799,0.5700000000000004,-4.78310540882757e-15,0.5700000000000004,-4.038859151742769e-15,0.5700000000000004,-4.826373963404882e-15,0.5700000000000004,-1.418470218065621e-15
0.5760000000000004,-0.0001277588734280745,0.5760000000000004,0.0006694014997855976,0.5760000000000004,0.0003406114651893755,0.5760000000000004,-0.2999821681477879,0.5760000000000004,-0.2630304818890394,0.5760000000000004,5.239569525184767,0.5760000000000004,1.965293503591898,0.5760000000000004,-4.789559958519832e-15,0.5760000000000004,-4.039467084199202e-15,0.5760000000000004,-4.826812239922247e-15,0.5760000000000004,-1.420645162664001e-15
0.5820000000000004,-0.0001317736333775005,0.5820000000000004,0.0006690472686062169,0.5820000000000004,0.0003569716317751631,0.5820000000000004,-0.2999821681477879,0.5820000000000004,-0.2678692800013914,0.5820000000000004,5.077246877526937,0.5820000000000004,1.874230916555333,0.5820000000000004,-4.795686307635157e-15,0.5820000000000004,-4.040095757208876e-15,0.5820000000000004,-4.827218291835648e-15,0.5820000000000004,-1.422951879120374e-15
0.5880000000000004,-0.000135785307420714,0.5880000000000004,0.0006683868753015595,0.5880000000000004,0.0003735548678462848,0.5880000000000004,-0.2999821681477879,0.5880000000000004,-0.2726961863760508,0.5880000000000004,4.922379954045542,0.5880000000000004,1.789260247510939,0.5880000000000004,-4.801498565231979e-15,0.5880000000000004,-4.040745804833094e-15,0.5880000000000004,-4.827593628701668e-15,0.5880000000000004,-1.42539421012134e-15
0.5940000000000004,-0.0001397921567422723,0.5940000000000004,0.0006674525574815614,0.5940000000000004,0.0003903386871094662,0.5940000000000004,-0.2999821681477879,0.5940000000000004,-0.2775111674954739,0.5940000000000004,4.77460662340436,0.5940000000000004,1.709931860518816,0.5940000000000004,-4.807009078018737e-15,0.5940000000000004,-4.041417862103059e-15,0.5940000000000004,-4.827939588716689e-15,0.5940000000000004,-1.427976221455076e-15
0.6,-0.0001437926280277855,0.6,0.0006662739113906079,0.6,0.0004073018829003195,0.6,-0.2999821681477879,0.6,-0.2823142467611909,0.6,4.633574895521988,0.6,1.635823302966826,0.6,-4.81222862860912e-15,0.6,-4.042112563455515e-15,0.6,-4.828257360304396e-15,0.6,-1.430702185566211e-15
