NM0:cgd X,NM0:cgd Y,NM0:cgs X,NM0:cgs Y,NM0:cdb X,NM0:cdb Y,NM0:csb X,NM0:csb Y,NM0:gm X,NM0:gm Y,NM0:gds X,NM0:gds Y,NM0:gmoverid X,NM0:gmoverid Y,NM0:id X,NM0:id Y,NM0:self_gain X,NM0:self_gain Y,NM0:vdsat X,NM0:vdsat Y,NM0:vth X,NM0:vth Y
0.3700000000000002,-2.350680609662635e-15,0.3700000000000002,-5.821985330005924e-15,0.3700000000000002,-5.007401549463928e-15,0.3700000000000002,-7.130863060265896e-15,0.3700000000000002,6.547047775131075e-06,0.3700000000000002,8.054301324609559e-08,0.3700000000000002,24.67354356544055,0.3700000000000002,2.653468788777664e-07,0.3700000000000002,81.28635261170156,0.3700000000000002,0.0508521119835723,0.3700000000000002,0.5316134567475259
0.3800000000000002,-2.364780427627161e-15,0.3800000000000002,-5.96823095857915e-15,0.3800000000000002,-5.007476516517791e-15,0.3800000000000002,-7.1765401297742e-15,0.3800000000000002,8.279003785992612e-06,0.3800000000000002,1.022013811821603e-07,0.3800000000000002,24.41048618880388,0.3800000000000002,3.391576768591509e-07,0.3800000000000002,81.00677006738677,0.3800000000000002,0.05122642176216792,0.3800000000000002,0.5316134567475259
0.3900000000000002,-2.379229496087838e-15,0.3900000000000002,-6.117780948028172e-15,0.3900000000000002,-5.007554940193664e-15,0.3900000000000002,-7.222982938565888e-15,0.3900000000000002,1.043664142398264e-05,0.3900000000000002,1.292842781863743e-07,0.3900000000000002,24.1396785354334,0.3900000000000002,4.323438445735225e-07,0.3900000000000002,80.72629998318382,0.3900000000000002,0.05169155868678137,0.3900000000000002,0.5316134567475259
0.4000000000000002,-2.394036235745915e-15,0.4000000000000002,-6.270226515763439e-15,0.4000000000000002,-5.007636863327339e-15,0.4000000000000002,-7.27004993144777e-15,0.4000000000000002,1.311578473237621e-05,0.4000000000000002,1.630318455091113e-07,0.4000000000000002,23.86309303772507,0.4000000000000002,5.496263502986799e-07,0.4000000000000002,80.4492195461482,0.4000000000000002,0.05226578957007564,0.4000000000000002,0.5316134567475259
0.4100000000000002,-2.40920837233465e-15,0.4100000000000002,-6.425122112319192e-15,0.4100000000000002,-5.007722323015355e-15,0.4100000000000002,-7.317591074408788e-15,0.4100000000000002,1.643171272358078e-05,0.4100000000000002,2.049366546924076e-07,0.4100000000000002,23.58238471213988,0.4100000000000002,6.967790969799237e-07,0.4100000000000002,80.17947178967751,0.4100000000000002,0.05296972465352053,0.4100000000000002,0.5316134567475259
0.4200000000000002,-2.424752718050162e-15,0.4200000000000002,-6.581990650181341e-15,0.4200000000000002,-5.007811351391805e-15,0.4200000000000002,-7.365449703134794e-15,0.4200000000000002,2.052228203062972e-05,0.4200000000000002,2.56785179830539e-07,0.4200000000000002,23.29856099861033,0.4200000000000002,8.808390369096895e-07,0.4200000000000002,79.92004072888105,0.4200000000000002,0.05382618744421842,0.4200000000000002,0.5316134567475259
0.4300000000000002,-2.440674926545908e-15,0.4300000000000002,-6.740329569940868e-15,0.4300000000000002,-5.007903976610781e-15,0.4300000000000002,-7.413464566813102e-15,0.4300000000000002,2.555091618301132e-05,0.4300000000000002,3.207003634655588e-07,0.4300000000000002,23.01164620714282,0.4300000000000002,1.110347167419891e-06,0.4300000000000002,79.67223955377689,0.4300000000000002,0.05485993248911548,0.4300000000000002,0.5316134567475259
0.4400000000000002,-2.456979222049138e-15,0.4400000000000002,-6.899617590089827e-15,0.4400000000000002,-5.008000224018476e-15,0.4400000000000002,-7.461472012112816e-15,0.4400000000000002,3.170897198995361e-05,0.4400000000000002,3.991813459225561e-07,0.4400000000000002,22.72040016147226,0.4400000000000002,1.395616792193316e-06,0.4400000000000002,79.43500445059716,0.4400000000000002,0.0560971928035113,0.4400000000000002,0.5316134567475259
0.4500000000000002,-2.473668104011616e-15,0.4500000000000002,-7.05932195409217e-15,0.4500000000000002,-5.00810011749208e-15,0.4500000000000002,-7.509308245050228e-15,0.4500000000000002,3.921679630087852e-05,0.4500000000000002,4.951345806316239e-07,0.4500000000000002,22.42216019676071,0.4500000000000002,1.7490195394859e-06,0.4500000000000002,79.20431703810948,0.4500000000000002,0.05756505116975714,0.4500000000000002,0.5316134567475259
0.4600000000000002,-2.490742029719248e-15,0.4600000000000002,-7.218905964421925e-15,0.4600000000000002,-5.008203680916753e-15,0.4600000000000002,-7.556811604280971e-15,0.4600000000000002,4.832263382698547e-05,0.4600000000000002,6.118889253724363e-07,0.4600000000000002,22.11286983718677,0.4600000000000002,2.185271933652458e-06,0.4600000000000002,78.97288514835122,0.4600000000000002,0.05929064609906803,0.4600000000000002,0.5316134567475259
0.4700000000000003,-2.508199078471578e-15,0.4700000000000003,-7.377836579829252e-15,0.4700000000000003,-5.008310939767542e-15,0.4700000000000003,-7.603824778532553e-15,0.4700000000000003,5.929850821737183e-05,0.4700000000000003,7.531864477346425e-07,0.4700000000000003,21.78733224828843,0.4700000000000003,2.721696605271546e-06,0.4700000000000003,78.73018479783306,0.4700000000000003,0.06130024231022217,0.4700000000000003,0.5316134567475259
0.4800000000000003,-2.526034602315422e-15,0.4800000000000003,-7.5355918501354e-15,0.4800000000000003,-5.008421922760267e-15,0.4800000000000003,-7.650196903478036e-15,0.4800000000000003,7.243234317908857e-05,0.4800000000000003,9.231412196922338e-07,0.4800000000000003,21.4396840965609,0.4800000000000003,3.3784239941956e-06,0.4800000000000003,78.46290646975638,0.4800000000000003,0.06361821465369048,0.4800000000000003,0.5316134567475259
0.4900000000000003,-2.544240869882314e-15,0.4900000000000003,-7.691667972437127e-15,0.4900000000000003,-5.008536663534499e-15,0.4900000000000003,-7.695785479165159e-15,0.4900000000000003,8.801596090634243e-05,0.4900000000000003,1.126160748457056e-06,0.4900000000000003,21.06403541092915,0.4900000000000003,4.178494727623238e-06,0.4900000000000003,78.15577041459881,0.4900000000000003,0.06626601050610542,0.4900000000000003,0.5316134567475259
0.5000000000000002,-2.562806711628305e-15,0.5000000000000002,-7.845585772891247e-15,0.5000000000000002,-5.008655202332538e-15,0.5000000000000002,-7.740458057723106e-15,0.5000000000000002,0.0001063291814597727,0.5000000000000002,1.366828963480027e-06,0.5000000000000002,20.65517832180831,0.5000000000000002,5.147822003946978e-06,0.5000000000000002,77.79260192808056,0.5000000000000002,0.069261165825534,0.5000000000000002,0.5316134567475259
0.5100000000000002,-2.581717176675385e-15,0.5100000000000002,-7.996896447624398e-15,0.5100000000000002,-5.008777587640941e-15,0.5100000000000002,-7.784093661840255e-15,0.5100000000000002,0.0001276209703951766,0.5100000000000002,1.649755380361868e-06,0.5100000000000002,20.20924665443631,0.5100000000000002,6.314979107240862e-06,0.5100000000000002,77.35751124944559,0.5100000000000002,0.07261645202363176,0.5100000000000002,0.5316134567475259
0.5200000000000002,-2.600953213443386e-15,0.5200000000000002,-8.145186432529928e-15,0.5200000000000002,-5.008903877765118e-15,0.5200000000000002,-7.826583906677198e-15,0.5200000000000002,0.0001520893010743636,0.5200000000000002,1.979401184824399e-06,0.5200000000000002,19.72421693347959,0.5200000000000002,7.71079032379022e-06,0.5200000000000002,76.83601598321569,0.5200000000000002,0.07633922354417201,0.5200000000000002,0.5316134567475259
